month,division,line,period,num_passengers,additional_platform_time,additional_train_time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer_journey_time
2024-04-01T00:00:00.000,B DIVISION,L,peak,2865513.2,1.1060641,0.78082997,3169441.0,2237478.5,240531.4,0.08394008,0.9160599
2024-04-01T00:00:00.000,B DIVISION,M,offpeak,1599848.5,1.4305576,0.26688823,2288675.5,426980.75,316087.4,0.19757333,0.80242664
2024-04-01T00:00:00.000,B DIVISION,M,peak,1900532.4,1.0590651,0.06886532,2012787.4,130880.766,286834.3,0.15092313,0.84907687
2024-04-01T00:00:00.000,B DIVISION,N,offpeak,2761124.8,1.4156564,0.63469374,3908804.2,1752468.6,497836.5,0.18030207,0.8196979
2024-04-01T00:00:00.000,B DIVISION,N,peak,2946996.5,1.2405143,0.3813367,3655791.5,1123797.9,453760.2,0.15397377,0.84602624
2024-04-01T00:00:00.000,B DIVISION,Q,offpeak,3425184.8,1.4145519,0.507998,4845101.5,1739986.9,675941.5,0.19734454,0.80265546
2024-04-01T00:00:00.000,B DIVISION,Q,peak,3516605.2,1.2966695,0.53584373,4559875.0,1884350.9,638802.2,0.18165308,0.8183469
2024-04-01T00:00:00.000,B DIVISION,R,offpeak,3898383.5,1.7992324,0.2401543,7014097.5,936213.5,837540.7,0.21484308,0.7851569
2024-04-01T00:00:00.000,B DIVISION,R,peak,4290071.5,1.4783952,0.022624182,6342421.5,97059.37,700627.9,0.16331379,0.8366862
2024-04-01T00:00:00.000,B DIVISION,S Fkln,offpeak,210465.4,1.2958275,0.1046304,272726.84,22021.08,16155.6,0.07676131,0.9232387
2024-04-01T00:00:00.000,B DIVISION,S Fkln,peak,202917.0,0.53602666,-0.028865315,108768.92,-5857.263,8844.8,0.043588266,0.9564117
2024-04-01T00:00:00.000,B DIVISION,S Rock,offpeak,30122.6,0.9174196,-0.9013596,27635.064,-27151.295,3173.8,0.10536275,0.8946372
2024-04-01T00:00:00.000,B DIVISION,S Rock,peak,21705.2,1.0133108,-1.2783651,21994.113,-27747.17,2350.6,0.10829663,0.89170337
2024-04-01T00:00:00.000,B DIVISION,W,offpeak,1408231.0,0.90382165,0.31996468,1272789.6,450584.2,161740.7,0.114853814,0.8851462
2024-04-01T00:00:00.000,B DIVISION,W,peak,1630745.2,0.7032892,-0.1056059,1146885.5,-172216.31,117676.9,0.07216143,0.92783856
2024-05-01T00:00:00.000,A DIVISION,1,offpeak,4526043.0,1.0760942,0.7793154,4870448.5,3527215.2,564941.8,0.12482024,0.87517977
2024-05-01T00:00:00.000,A DIVISION,1,peak,4797111.0,1.412576,0.6227118,6776284.0,2987217.5,490885.0,0.1023293,0.8976707
2024-05-01T00:00:00.000,A DIVISION,2,offpeak,2969421.5,1.5100399,0.3834012,4483945.5,1138479.8,483401.4,0.16279311,0.8372069
2024-05-01T00:00:00.000,A DIVISION,2,peak,3429320.0,1.3524264,0.19427094,4637902.5,666217.2,382345.7,0.111493155,0.8885068
2024-05-01T00:00:00.000,A DIVISION,3,offpeak,2314046.8,1.0712364,0.32082707,2478890.8,742408.8,276844.4,0.119636476,0.8803635
2024-05-01T00:00:00.000,A DIVISION,3,peak,2636871.8,1.2095928,0.26914522,3189541.2,709701.44,256446.9,0.09725422,0.9027458
2024-05-01T00:00:00.000,A DIVISION,4,offpeak,3796780.8,1.1234971,0.4766459,4265672.0,1809719.9,520186.2,0.13700718,0.8629928
2024-05-01T00:00:00.000,A DIVISION,4,peak,3943926.5,1.0407239,0.4955876,4104538.5,1954560.9,459578.2,0.11652809,0.8834719
2024-05-01T00:00:00.000,A DIVISION,5,offpeak,2770739.2,1.1965574,0.47842208,3315348.8,1325582.8,384395.5,0.13873392,0.8612661
2024-05-01T00:00:00.000,A DIVISION,5,peak,3466545.8,1.0697049,0.21047217,3708180.8,729611.4,366434.4,0.105705924,0.8942941
2024-05-01T00:00:00.000,A DIVISION,6,offpeak,5241436.0,1.2862334,0.6784278,6741710.5,3555936.2,707899.0,0.13505821,0.8649418
2024-05-01T00:00:00.000,A DIVISION,6,peak,5661210.0,1.5952977,0.9442994,9031315.0,5345877.0,832388.8,0.14703374,0.85296625
2024-05-01T00:00:00.000,A DIVISION,7,offpeak,3933174.5,1.4789028,0.4670327,5816783.0,1836921.2,484666.5,0.12322527,0.8767747
2024-05-01T00:00:00.000,A DIVISION,7,peak,4287287.5,1.1273766,0.6415571,4833387.5,2750539.8,397945.3,0.092819825,0.9071802
2024-05-01T00:00:00.000,A DIVISION,S 42nd,offpeak,362445.3,0.4846563,-0.10036819,175661.4,-36377.977,6164.6,0.01700836,0.98299164
2024-05-01T00:00:00.000,A DIVISION,S 42nd,peak,446573.4,0.39932486,-0.12541166,178327.88,-56005.508,581.2,0.0013014658,0.99869853
2024-05-01T00:00:00.000,B DIVISION,A,offpeak,3724561.0,1.2280712,0.84057343,4574026.0,3130767.0,767295.4,0.20600963,0.7939904
2024-05-01T00:00:00.000,B DIVISION,A,peak,4402401.0,1.0959888,0.56966716,4824982.0,2507903.2,725557.6,0.16480953,0.8351905
2024-05-01T00:00:00.000,B DIVISION,B,offpeak,1877612.1,1.876492,0.88903624,3523324.2,1669265.1,458069.6,0.24396391,0.7560361
2024-05-01T00:00:00.000,B DIVISION,B,peak,2948617.2,2.3266215,1.2030239,6860316.5,3547257.0,732038.9,0.24826515,0.75173485
2024-05-01T00:00:00.000,B DIVISION,C,offpeak,2420607.0,1.5081574,0.5085241,3650656.2,1230937.1,421531.1,0.17414272,0.8258573
2024-05-01T00:00:00.000,B DIVISION,C,peak,2049094.6,1.5990266,0.2662297,3276556.8,545529.8,343136.5,0.16745761,0.83254236
2024-05-01T00:00:00.000,B DIVISION,D,offpeak,3239220.2,1.4503851,0.9719854,4698117.0,3148474.8,768618.3,0.23728497,0.76271504
2024-05-01T00:00:00.000,B DIVISION,D,peak,2948991.8,1.435576,1.0580864,4233502.0,3120288.0,630098.1,0.2136656,0.7863344
2024-05-01T00:00:00.000,B DIVISION,E,offpeak,3464043.2,1.1073561,0.2795488,3835929.5,968369.1,504080.1,0.14551784,0.8544822
2024-05-01T00:00:00.000,B DIVISION,E,peak,3913999.8,1.0642903,-0.37555012,4165631.8,-1469903.1,382091.7,0.0976218,0.9023782
2024-05-01T00:00:00.000,B DIVISION,F,offpeak,4091602.0,1.6338382,0.1597935,6685015.5,653811.4,820972.0,0.20064805,0.79935193
2024-05-01T00:00:00.000,B DIVISION,F,peak,4605946.0,1.5003507,-0.3971423,6910534.5,-1829215.9,639036.9,0.13874173,0.86125827
2024-05-01T00:00:00.000,B DIVISION,G,offpeak,1246857.5,1.1301818,0.9070245,1409175.6,1130930.2,214585.9,0.17210138,0.8278986
2024-05-01T00:00:00.000,B DIVISION,G,peak,1429087.0,1.1331979,0.6304344,1619438.4,900945.56,265752.4,0.18595956,0.8140404
2024-05-01T00:00:00.000,B DIVISION,JZ,offpeak,1378220.1,1.373918,0.94778013,1893561.5,1306249.6,307135.5,0.22284938,0.77715063
2024-05-01T00:00:00.000,B DIVISION,JZ,peak,1470883.5,1.2426082,0.8180114,1827731.8,1203199.5,287804.4,0.19566771,0.8043323
2024-05-01T00:00:00.000,B DIVISION,L,offpeak,2636045.0,1.0526912,0.65015715,2774941.8,1713843.5,267948.9,0.10164807,0.8983519
2024-05-01T00:00:00.000,B DIVISION,L,peak,2679121.2,0.8515966,0.54823405,2281530.5,1468785.4,213138.4,0.07955534,0.92044467
2024-05-01T00:00:00.000,B DIVISION,M,offpeak,1662071.5,2.1275098,0.2612254,3536073.5,434175.28,415247.6,0.24983738,0.7501626
2024-05-01T00:00:00.000,B DIVISION,M,peak,1967010.0,2.066826,0.101481326,4065467.8,199614.78,398170.5,0.20242424,0.7975758
2024-05-01T00:00:00.000,B DIVISION,N,offpeak,2551136.5,1.5136123,0.8689191,3861431.5,2216731.2,489052.2,0.19169974,0.80830026
2024-05-01T00:00:00.000,B DIVISION,N,peak,2817874.5,1.5447909,0.6586122,4353027.0,1855886.5,489020.5,0.17354232,0.8264577
2024-05-01T00:00:00.000,B DIVISION,Q,offpeak,3190864.5,1.3081082,0.41579896,4173996.2,1326758.1,590550.5,0.18507539,0.8149246
2024-05-01T00:00:00.000,B DIVISION,Q,peak,3356211.0,1.4516774,0.79254746,4872135.5,2659956.5,674716.1,0.20103507,0.7989649
2024-05-01T00:00:00.000,B DIVISION,R,offpeak,3476671.8,1.8468435,0.23331518,6420868.5,811160.3,714570.0,0.20553277,0.7944672
2024-05-01T00:00:00.000,B DIVISION,R,peak,3837145.0,1.7360866,0.08128714,6661616.0,311910.53,676249.4,0.17623764,0.82376236
2024-05-01T00:00:00.000,B DIVISION,S Fkln,offpeak,196053.9,0.7954455,0.09354823,155950.2,18340.496,9664.2,0.049293585,0.9507064
2024-05-01T00:00:00.000,B DIVISION,S Fkln,peak,182095.2,0.4349959,0.044138562,79210.664,8037.42,5474.4,0.030063396,0.9699366
2024-05-01T00:00:00.000,B DIVISION,S Rock,offpeak,28125.3,1.7375336,-0.6597566,48868.656,-18555.852,3172.1,0.11278457,0.88721544
2024-05-01T00:00:00.000,B DIVISION,S Rock,peak,19454.4,0.65430164,-1.1868008,12729.046,-23088.5,1950.5,0.100260094,0.8997399
2024-05-01T00:00:00.000,B DIVISION,W,offpeak,1320082.0,0.85524803,0.32699788,1128997.5,431664.0,153803.8,0.11651079,0.8834892
2024-05-01T00:00:00.000,B DIVISION,W,peak,1547284.4,1.1510993,0.16742463,1781078.0,259053.53,158039.9,0.10214017,0.8978598
2024-06-01T00:00:00.000,A DIVISION,1,offpeak,4746890.5,1.0220435,0.76268774,4851528.5,3620395.2,564177.1,0.11885193,0.88114804
2024-06-01T00:00:00.000,A DIVISION,1,peak,4840214.0,1.1081791,0.59198177,5363824.0,2865318.5,488601.2,0.1009462,0.8990538
2024-06-01T00:00:00.000,A DIVISION,2,offpeak,2893558.2,1.5763735,0.5283471,4561328.5,1528803.0,515010.3,0.17798512,0.82201487
2024-06-01T00:00:00.000,A DIVISION,2,peak,3284177.8,1.3319567,0.32657796,4374382.5,1072540.1,418832.3,0.12753034,0.87246966
2024-06-01T00:00:00.000,A DIVISION,3,offpeak,2249750.5,1.0539403,0.40981764,2371102.8,921987.44,257568.8,0.114487715,0.8855123
2024-06-01T00:00:00.000,A DIVISION,3,peak,2550628.5,1.047309,0.30341923,2671296.2,773909.75,257214.7,0.10084365,0.89915633
2024-06-01T00:00:00.000,A DIVISION,4,offpeak,3885113.0,0.9977764,0.43801475,3876474.0,1701736.9,506126.6,0.13027333,0.86972666
2024-06-01T00:00:00.000,A DIVISION,4,peak,3855973.0,1.0435373,0.59495234,4023851.8,2294120.2,551001.7,0.14289562,0.85710436
2024-06-01T00:00:00.000,A DIVISION,5,offpeak,2605987.8,1.2357612,0.56812257,3220378.5,1480520.4,391078.0,0.15006901,0.849931
2024-06-01T00:00:00.000,A DIVISION,5,peak,3285484.0,1.1134325,0.47420806,3658164.8,1558003.0,467186.0,0.14219701,0.857803
2024-06-01T00:00:00.000,A DIVISION,6,offpeak,5079585.5,1.1522868,0.568563,5853139.0,2888064.0,609441.7,0.11997864,0.8800214
2024-06-01T00:00:00.000,A DIVISION,6,peak,5481108.5,1.2994461,0.7258668,7122405.0,3978554.5,732503.7,0.13364153,0.86635846
2024-06-01T00:00:00.000,A DIVISION,7,offpeak,3715236.0,1.0009927,0.39495373,3718924.0,1467346.4,414712.8,0.11162489,0.8883751
2024-06-01T00:00:00.000,A DIVISION,7,peak,4102478.5,0.9781077,0.37707296,4012665.8,1546933.8,345365.9,0.0841847,0.9158153
2024-06-01T00:00:00.000,A DIVISION,S 42nd,offpeak,371676.0,0.5491701,-0.093332626,204113.34,-34689.496,9495.3,0.025547251,0.97445273
2024-06-01T00:00:00.000,A DIVISION,S 42nd,peak,448168.0,0.60980266,-0.11865437,273294.06,-53177.094,8613.5,0.019219356,0.98078066
2024-06-01T00:00:00.000,B DIVISION,A,offpeak,3586960.0,1.3728445,0.84739196,4924338.0,3039561.0,784460.8,0.21869795,0.78130203
2024-06-01T00:00:00.000,B DIVISION,A,peak,4197327.5,1.122477,0.5134387,4711403.5,2155070.2,671205.9,0.15991269,0.8400873
2024-06-01T00:00:00.000,B DIVISION,B,offpeak,1882529.6,2.154157,0.81748104,4055264.2,1538932.2,458923.6,0.24378029,0.7562197
2024-06-01T00:00:00.000,B DIVISION,B,peak,2814558.0,1.8969942,0.9284834,5339200.5,2613270.5,639210.6,0.2271087,0.7728913
2024-06-01T00:00:00.000,B DIVISION,C,offpeak,2417803.2,1.5834365,0.5274585,3828437.8,1275290.9,427591.5,0.17685124,0.8231488
2024-06-01T00:00:00.000,B DIVISION,C,peak,2034095.4,1.596997,0.3219873,3248444.2,654952.9,330744.8,0.16260044,0.83739954
2024-06-01T00:00:00.000,B DIVISION,D,offpeak,3054898.5,1.6831943,0.9226652,5141987.5,2818648.5,766789.2,0.25100318,0.74899685
2024-06-01T00:00:00.000,B DIVISION,D,peak,2706649.0,1.3856893,0.8128076,3750574.5,2199985.0,567006.9,0.20948666,0.79051334
2024-06-01T00:00:00.000,B DIVISION,E,offpeak,3371649.5,1.2613167,0.108562134,4252717.5,366033.47,477795.3,0.14170966,0.8582904
2024-06-01T00:00:00.000,B DIVISION,E,peak,3701078.5,1.4550232,-0.46191233,5385155.0,-1709573.8,359921.6,0.097247764,0.9027522
2024-06-01T00:00:00.000,B DIVISION,F,offpeak,3957061.0,1.6776409,-0.011700757,6638527.5,-46300.61,761316.1,0.19239433,0.8076057
2024-06-01T00:00:00.000,B DIVISION,F,peak,4432265.0,1.288478,-0.6289536,5710876.0,-2787688.8,505877.0,0.114135094,0.8858649
2024-06-01T00:00:00.000,B DIVISION,G,offpeak,1258550.2,1.100867,0.876135,1385496.5,1102659.9,209058.3,0.16611041,0.8338896
2024-06-01T00:00:00.000,B DIVISION,G,peak,1382517.4,1.0890304,0.5670281,1505603.5,783926.25,247179.2,0.17878921,0.8212108
2024-06-01T00:00:00.000,B DIVISION,JZ,offpeak,1297066.8,1.5600059,0.9137306,2023431.8,1185169.6,304553.7,0.23480187,0.7651981
2024-06-01T00:00:00.000,B DIVISION,JZ,peak,1375997.0,1.2557782,0.5680659,1727947.1,781656.94,252490.7,0.18349655,0.81650347
2024-06-01T00:00:00.000,B DIVISION,L,offpeak,2682746.2,0.8966991,0.60409987,2405616.2,1620646.8,253615.8,0.09453589,0.9054641
2024-06-01T00:00:00.000,B DIVISION,L,peak,2666256.0,0.79171795,0.40000856,2110922.8,1066525.2,166086.8,0.062292144,0.93770784
2024-06-01T00:00:00.000,B DIVISION,M,offpeak,1615547.4,2.5235484,0.23154984,4076912.0,374079.75,424559.5,0.26279607,0.73720396
2024-06-01T00:00:00.000,B DIVISION,M,peak,1891356.5,2.172224,0.028766528,4108450.2,54407.758,377197.2,0.1994321,0.8005679
2024-06-01T00:00:00.000,B DIVISION,N,offpeak,2526741.5,1.3457296,0.5463647,3400311.0,1380522.4,459327.8,0.18178661,0.8182134
2024-06-01T00:00:00.000,B DIVISION,N,peak,2669716.5,1.170873,0.33081356,3125899.0,883178.44,383082.2,0.14349172,0.8565083
2024-06-01T00:00:00.000,B DIVISION,Q,offpeak,3162374.0,1.7438179,0.54061645,5514604.0,1709631.4,655357.3,0.20723587,0.7927641
2024-06-01T00:00:00.000,B DIVISION,Q,peak,3217008.5,1.4801419,0.49807236,4761629.0,1602303.0,610796.4,0.18986471,0.8101353
2024-06-01T00:00:00.000,B DIVISION,R,offpeak,3361072.0,1.7683781,0.07464549,5943646.0,250888.84,678289.8,0.20180759,0.79819244
2024-06-01T00:00:00.000,B DIVISION,R,peak,3642990.8,1.4817122,-0.048356242,5397864.0,-176161.34,581450.2,0.15960793,0.84039205
2024-06-01T00:00:00.000,B DIVISION,S Fkln,offpeak,182386.0,0.65514106,0.0996517,119488.555,18175.076,8400.1,0.046056714,0.9539433
2024-06-01T00:00:00.000,B DIVISION,S Fkln,peak,177672.0,0.57651776,0.06428377,102431.06,11421.427,8653.4,0.048704356,0.9512957
2024-06-01T00:00:00.000,B DIVISION,S Rock,offpeak,25400.0,0.72737837,-0.9568134,18475.41,-24303.06,2470.7,0.09727165,0.9027283
2024-06-01T00:00:00.000,B DIVISION,S Rock,peak,18388.0,0.6305632,-1.3315173,11594.796,-24483.941,1599.6,0.08699152,0.9130085
2024-06-01T00:00:00.000,B DIVISION,W,offpeak,1284420.5,0.8732323,0.15691766,1121597.5,201548.25,133098.5,0.103625335,0.89637464
2024-06-01T00:00:00.000,B DIVISION,W,peak,1470324.6,0.7472657,-0.14974587,1098723.1,-220175.03,108861.4,0.07403903,0.92596096
2024-07-01T00:00:00.000,A DIVISION,1,offpeak,4804193.0,1.1673484,0.7086479,5608167.0,3404481.5,627982.1,0.13071541,0.8692846
2024-07-01T00:00:00.000,A DIVISION,1,peak,5215829.5,1.1845033,0.7019719,6178167.5,3661365.8,627537.3,0.120313995,0.879686
2024-07-01T00:00:00.000,A DIVISION,2,offpeak,3118063.0,1.3904616,0.5061162,4335547.0,1578102.4,534693.4,0.17148255,0.82851744
2024-07-01T00:00:00.000,A DIVISION,2,peak,3539922.5,1.2712814,0.2907701,4500237.5,1029303.6,447220.9,0.12633635,0.87366366
2024-07-01T00:00:00.000,A DIVISION,3,offpeak,2348329.5,1.0856855,0.34348455,2549547.2,806614.9,293170.1,0.12484198,0.875158
2024-07-01T00:00:00.000,A DIVISION,3,peak,2771804.2,1.304749,0.42491037,3616509.0,1177768.4,350879.5,0.12658884,0.8734112
2024-07-01T00:00:00.000,A DIVISION,4,offpeak,4209022.5,0.95554674,0.33188748,4021917.5,1396921.9,531252.0,0.12621744,0.8737826
2024-07-01T00:00:00.000,A DIVISION,4,peak,4273719.5,1.1299444,0.2652846,4829066.0,1133752.0,511039.22,0.11957715,0.88042283
2024-07-01T00:00:00.000,A DIVISION,5,offpeak,2795716.2,1.1603603,0.31687677,3244038.2,885897.56,362139.6,0.12953374,0.87046623
2024-07-01T00:00:00.000,A DIVISION,5,peak,3610357.5,1.0475824,0.007304473,3782147.0,26371.758,384150.1,0.10640223,0.8935978
2024-07-01T00:00:00.000,A DIVISION,6,offpeak,5370984.5,1.0837435,0.56182045,5820769.0,3017528.8,611951.4,0.11393654,0.88606346
2024-07-01T00:00:00.000,A DIVISION,6,peak,5833968.5,1.1532049,0.63359773,6727761.0,3696389.2,684358.9,0.1173059,0.8826941
2024-07-01T00:00:00.000,A DIVISION,7,offpeak,4085461.2,1.0027072,0.41135064,4096521.5,1680557.1,409631.5,0.10026567,0.8997343
2024-07-01T00:00:00.000,A DIVISION,7,peak,4513410.0,0.74966246,0.24196021,3383534.0,1092065.6,271350.9,0.06012104,0.93987894
2024-07-01T00:00:00.000,A DIVISION,S 42nd,offpeak,387919.4,0.48260522,-0.09314833,187211.92,-36134.047,7121.5,0.018358195,0.9816418
2024-07-01T00:00:00.000,A DIVISION,S 42nd,peak,460583.2,0.45105052,-0.10641107,207746.28,-49011.152,4343.1,0.009429567,0.9905704
2024-07-01T00:00:00.000,B DIVISION,A,offpeak,3927596.2,1.4001901,1.1178933,5499381.5,4390633.5,866845.0,0.22070624,0.7792938
2024-07-01T00:00:00.000,B DIVISION,A,peak,4719253.5,1.1196914,0.7195766,5284108.0,3395864.5,761699.1,0.16140245,0.83859754
2024-07-01T00:00:00.000,B DIVISION,B,offpeak,2539327.5,1.5782344,0.9364201,4007654.0,2377877.2,534265.2,0.21039635,0.78960365
2024-07-01T00:00:00.000,B DIVISION,B,peak,3267964.8,1.5866196,1.1147759,5185017.0,3643048.2,706583.7,0.21621521,0.7837848
2024-07-01T00:00:00.000,B DIVISION,C,offpeak,2820484.0,1.7812155,0.87062085,5023890.0,2455572.2,603125.9,0.21383773,0.78616226
2024-07-01T00:00:00.000,B DIVISION,C,peak,2183450.2,1.8265694,0.48429835,3988223.5,1057441.4,415699.3,0.19038643,0.8096136
2024-07-01T00:00:00.000,B DIVISION,D,offpeak,2898150.2,1.8830705,1.3667184,5457421.5,3960955.5,778974.9,0.26878348,0.73121655
2024-07-01T00:00:00.000,B DIVISION,D,peak,2762073.5,1.3605424,0.97115374,3757918.0,2682398.0,576373.4,0.20867418,0.7913258
2024-07-01T00:00:00.000,B DIVISION,E,offpeak,3708026.0,1.2457815,0.32955262,4619390.5,1221989.6,601641.4,0.16225383,0.83774614
2024-07-01T00:00:00.000,B DIVISION,E,peak,4086755.5,1.3313135,-0.14182882,5440752.5,-579619.7,510295.3,0.12486563,0.87513435
2024-07-01T00:00:00.000,B DIVISION,F,offpeak,4431832.5,1.9422599,0.33977896,8607771.0,1505843.5,952864.3,0.21500458,0.78499544
2024-07-01T00:00:00.000,B DIVISION,F,peak,4834879.0,1.6399626,-0.20991299,7929020.0,-1014903.8,731999.1,0.15139967,0.8486003
2024-07-01T00:00:00.000,B DIVISION,G,offpeak,515036.6,0.733669,0.38243568,377866.38,196968.38,68651.8,0.133295,0.866705
2024-07-01T00:00:00.000,B DIVISION,G,peak,537305.5,1.0047898,-0.05155254,539879.1,-27699.465,78285.3,0.1456998,0.8543002
2024-07-01T00:00:00.000,B DIVISION,JZ,offpeak,1428322.2,1.234481,0.90995294,1763236.8,1299706.1,288906.1,0.20226954,0.79773045
2024-07-01T00:00:00.000,B DIVISION,JZ,peak,1503164.1,0.9655435,0.55196947,1451370.2,829700.75,246518.9,0.16399999,0.836
2024-07-01T00:00:00.000,B DIVISION,L,offpeak,2895636.5,1.3215636,0.62540025,3826768.0,1810931.9,328497.2,0.11344559,0.8865544
2024-07-01T00:00:00.000,B DIVISION,L,peak,2871655.5,1.4840295,0.6228895,4261621.5,1788724.2,305563.5,0.10640673,0.89359325
2024-07-01T00:00:00.000,B DIVISION,M,offpeak,1717149.0,1.9804027,0.47943118,3400646.5,823254.75,368065.8,0.21434703,0.78565294
2024-07-01T00:00:00.000,B DIVISION,M,peak,1984026.8,1.8194579,0.2427075,3609853.0,481538.2,403553.2,0.20340109,0.7965989
2024-07-01T00:00:00.000,B DIVISION,N,offpeak,2728055.8,1.3515756,0.7077243,3687173.5,1930711.2,513366.5,0.18818036,0.8118196
2024-07-01T00:00:00.000,B DIVISION,N,peak,2885069.2,1.2942798,0.42914253,3734086.8,1238105.9,445013.3,0.15424702,0.845753
2024-07-01T00:00:00.000,B DIVISION,Q,offpeak,3348455.8,1.2778921,0.45950344,4278965.0,1538626.9,650482.2,0.19426334,0.80573666
2024-07-01T00:00:00.000,B DIVISION,Q,peak,3460815.2,1.5317816,0.7190355,5301213.0,2488449.0,708354.8,0.2046786,0.7953214
2024-07-01T00:00:00.000,B DIVISION,R,offpeak,3635670.0,1.9241227,0.16586752,6995475.0,603039.56,798810.5,0.21971479,0.7802852
2024-07-01T00:00:00.000,B DIVISION,R,peak,3948933.0,1.6462923,0.046535213,6501098.0,183764.42,677314.5,0.17151836,0.8284816
2024-07-01T00:00:00.000,B DIVISION,S Fkln,offpeak,91230.6,0.48855802,0.042645976,44571.44,3890.6182,2982.6,0.032692976,0.96730703
2024-07-01T00:00:00.000,B DIVISION,S Fkln,peak,83569.1,0.45381343,0.068465725,37924.777,5721.6187,3431.8,0.041065417,0.9589346
2024-07-01T00:00:00.000,B DIVISION,S Rock,offpeak,35765.4,1.4360249,-0.83246773,51360.008,-29773.543,4121.2,0.11522868,0.8847713
2024-07-01T00:00:00.000,B DIVISION,S Rock,peak,23463.0,1.5237871,-1.3630643,35752.617,-31981.578,2087.3,0.08896134,0.91103864
2024-07-01T00:00:00.000,B DIVISION,W,offpeak,1367297.6,0.9323972,0.2233235,1274864.5,305349.7,153134.6,0.111998,0.888002
2024-07-01T00:00:00.000,B DIVISION,W,peak,1569735.1,0.8709029,-0.10994222,1367086.9,-172580.17,127138.0,0.08099328,0.9190067
2024-08-01T00:00:00.000,A DIVISION,1,offpeak,4578129.5,1.0156275,0.6845558,4649674.5,3133985.2,551607.4,0.1204875,0.8795125
2024-08-01T00:00:00.000,A DIVISION,1,peak,4465300.5,1.0760287,0.61339706,4804791.5,2739002.0,464934.4,0.10412164,0.8958784
2024-08-01T00:00:00.000,A DIVISION,2,offpeak,2811580.5,1.6782326,0.55909085,4718486.0,1571928.9,501969.6,0.17853646,0.8214635
2024-08-01T00:00:00.000,A DIVISION,2,peak,2982010.2,1.6533959,0.53831613,4930443.5,1605264.1,428575.0,0.14372016,0.85627985
2024-08-01T00:00:00.000,A DIVISION,3,offpeak,2096368.8,1.0650082,0.2686346,2232650.0,563157.2,258259.7,0.12319383,0.8768062
2024-08-01T00:00:00.000,A DIVISION,3,peak,2329676.2,1.1554371,0.4784272,2691794.5,1114580.4,287821.2,0.12354558,0.8764544
2024-08-01T00:00:00.000,A DIVISION,4,offpeak,3738076.0,0.94853365,0.36559108,3545691.0,1366607.2,486598.4,0.13017349,0.8698265
2024-08-01T00:00:00.000,A DIVISION,4,peak,3530317.5,0.96605724,0.29003134,3410488.8,1023902.75,409779.8,0.11607449,0.8839255
2024-08-01T00:00:00.000,A DIVISION,5,offpeak,2500088.5,1.2232832,0.4981212,3058316.2,1245347.1,352190.7,0.14087129,0.8591287
2024-08-01T00:00:00.000,A DIVISION,5,peak,3027575.2,1.1661891,0.026277034,3530725.2,79555.695,346905.8,0.11458206,0.88541794
2024-08-01T00:00:00.000,A DIVISION,6,offpeak,4710407.5,1.1190103,0.5684976,5270994.5,2677855.5,552664.2,0.11732832,0.88267165
2024-08-01T00:00:00.000,A DIVISION,6,peak,4802319.0,1.2329818,0.7739786,5921171.5,3716892.0,612813.7,0.12760788,0.8723921
2024-08-01T00:00:00.000,A DIVISION,7,offpeak,4049921.0,1.6083466,0.55778223,6513676.5,2258974.0,535949.3,0.13233574,0.8676643
2024-08-01T00:00:00.000,A DIVISION,7,peak,3993039.0,1.1530154,0.47185823,4604035.5,1884148.4,381990.0,0.09566398,0.90433604
2024-08-01T00:00:00.000,A DIVISION,S 42nd,offpeak,283886.72,0.5581119,-0.11050135,158440.55,-31369.865,7615.3,0.026825137,0.97317487
2024-08-01T00:00:00.000,A DIVISION,S 42nd,peak,318235.78,0.42672926,-0.10258348,135800.53,-32645.736,1269.0,0.003987609,0.9960124
2024-08-01T00:00:00.000,B DIVISION,A,offpeak,3537290.2,1.286981,0.8259143,4552425.5,2921498.8,756244.7,0.21379209,0.7862079
2024-08-01T00:00:00.000,B DIVISION,A,peak,4007415.5,1.0673602,0.54325646,4277355.5,2177054.2,628780.9,0.15690434,0.84309566
2024-08-01T00:00:00.000,B DIVISION,B,offpeak,2234311.0,1.6079016,1.1092784,3592552.2,2478473.0,526582.2,0.2356799,0.76432014
2024-08-01T00:00:00.000,B DIVISION,B,peak,2607577.2,1.6220258,0.7558021,4229557.5,1970812.4,554085.3,0.21249047,0.7875095
2024-08-01T00:00:00.000,B DIVISION,C,offpeak,2379668.8,1.6783751,0.61414176,3993976.8,1461453.9,460991.4,0.19372083,0.8062792
2024-08-01T00:00:00.000,B DIVISION,C,peak,1784528.2,1.6106994,0.44034982,2874338.5,785816.75,309269.2,0.17330585,0.82669413
2024-08-01T00:00:00.000,B DIVISION,D,offpeak,2615124.5,1.6901249,1.0690312,4419887.0,2795649.8,656646.0,0.2510955,0.7489045
2024-08-01T00:00:00.000,B DIVISION,D,peak,2322085.2,1.408968,0.6749741,3271743.8,1567347.2,467841.4,0.2014747,0.79852533
2024-08-01T00:00:00.000,B DIVISION,E,offpeak,3352950.2,1.3303723,0.51299936,4460672.0,1720061.2,554536.0,0.16538748,0.8346125
2024-08-01T00:00:00.000,B DIVISION,E,peak,3465619.8,0.989426,-0.6649087,3428974.2,-2304320.8,299184.7,0.08632935,0.91367066
